Episode,Title,Author_Last,Author_Init,Duration,MP3_URL,Transcript_URL,Topics
479,"1 Samuel 30-31",Heiser,MS,43:54,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-479.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-479.pdf,1 samuel
478,"1 Samuel 29",Heiser,MS,43:43,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-478.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-478.pdf,1 samuel
477,"1 Samuel 28",Heiser,MS,42:43,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-477.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-477.pdf,1 samuel
476,"1 Samuel 27",Heiser,MS,43:32,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-476.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-476.pdf,1 samuel
475,"1 Samuel 26",Heiser,MS,30:47,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-475.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-475.pdf,1 samuel
474,"1 Samuel 25",Heiser,MS,40:21,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-474.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-474.pdf,1 samuel
473,"1 Samuel 24",Heiser,MS,1:01:10,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-473.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-473.pdf,1 samuel
472,"1 Samuel 23",Heiser,MS,35:23,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-472.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-472.pdf,1 samuel
471,"1 Samuel 22",Heiser,MS,25:22,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-471.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-471.pdf,1 samuel
470,"1 Samuel 21",Heiser,MS,33:06,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-470.mp3,https://nakedbiblepodcast
469,"1 Samuel 20",Heiser,MS,30:12,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-469.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-469.pdf,1 samuel
468,Miqlat,Heiser,MS,32:09,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-468.mp3,N/A,miqlat
467,"1 Samuel 19",Heiser,MS,23:07,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-467.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-467.pdf,1 samuel
466,"1 Samuel 18",Heiser,MS,28:20,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-466.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-466.pdf,1 samuel
465,"1 Samuel 17",Heiser,MS,31:48,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-465.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-465.pdf,1 samuel
464,"1 Samuel 16",Heiser,MS,1:06:46,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-464.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-464.pdf,1 samuel
463,"1 Samuel 15",Heiser,MS,36:19,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-463.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-463.pdf,1 samuel
462,"Honoring Dr. Michael S. Heiser Part 4",Heiser,MS,1:06:16,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-462.mp3,N/A,honoring dr michael s heiser
461,"Honoring Dr. Michael S. Heiser Part 3",Heiser,MS,1:05:35,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-461.mp3,N/A,honoring dr michael s heiser
460,"Honoring Dr. Michael S. Heiser Part 2",Heiser,MS,1:23:11,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-460.mp3,N/A,honoring dr michael s heiser
459,"Honoring Dr. Michael S. Heiser",Heiser,MS,1:47:21,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-459.mp3,N/A,honoring dr michael s heiser
458,"1 Samuel 13-14",Heiser,MS,1:04:26,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-458.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-458.pdf,1 samuel
457,"1 Samuel 12",Heiser,MS,34:35,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-457.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-457.pdf,1 samuel
456,"1 Samuel 11",Heiser,MS,48:41,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-456.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-456.pdf,1 samuel
455,"1 Samuel 8-10 Part 2",Heiser,MS,52:02,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-455.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-455.pdf,1 samuel
454,"1 Samuel 8-10 Part 1",Heiser,MS,35:17,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-454.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-454.pdf,1 samuel
453,"1 Samuel 7",Heiser,MS,51:28,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-453.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-453.pdf,1 samuel
452,"Counterfeit Kingdom",Heiser,MS,1:24:39,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-452.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-452.pdf,counterfeit kingdom
451,"1 Samuel 5-6",Heiser,MS,38:46,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-451.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-451.pdf,1 samuel
450,"1 Samuel 4",Heiser,MS,36:27,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-450.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-450.pdf,1 samuel
449,"1 Samuel 3",Heiser,MS,30:26,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-449.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-449.pdf,1 samuel
448,"1 Samuel 2:12-36",Heiser,MS,36:57,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-448.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-448.pdf,1 samuel
447,"1 Samuel 1:1-2:11",Heiser,MS,40:37,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-447.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-447.pdf,1 samuel
446,"1 Samuel Introduction",Heiser,MS,34:19,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-446.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/09/Naked-Bible-446.pdf,1 samuel introduction
445,"Q&A 57",Heiser,MS,31:05,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-445.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-445.pdf,q&a
444,"Q&A 56",Heiser,MS,46:16,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-444.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-444.pdf,q&a
443,"Jude Q&A Part 2",Heiser,MS,39:08,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-443.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-443.pdf,jude q&a
442,"Jude Q&A Part 1",Heiser,MS,43:29,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-442.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-442.pdf,jude q&a
441,"The Afterlife Part 2",Heiser,MS,52:19,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-441.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-441.pdf,afterlife
440,"The Afterlife Part 1",Heiser,MS,55:32,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-440.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-440.pdf,afterlife
439,"The Epistle of Jude Part 8",Heiser,MS,51:08,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-439.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-439.pdf,epistle of jude
438,"The Epistle of Jude Part 7",Heiser,MS,38:29,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-438.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-438.pdf,epistle of jude
437,"The Epistle of Jude Part 6",Heiser,MS,40:34,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-437.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-437.pdf,epistle of jude
436,"The Epistle of Jude Part 5",Heiser,MS,34:30,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-436.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-436.pdf,epistle of jude
435,"The Epistle of Jude Part 4",Heiser,MS,40:04,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-435.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-435.pdf,epistle of jude
434,"The Epistle of Jude Part 3",Heiser,MS,1:02:42,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-434.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-434.pdf,epistle of jude
433,"The Epistle of Jude Part 2",Heiser,MS,52:08,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-433.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-433.pdf,epistle of jude
432,"The Epistle of Jude Part 1",Heiser,MS,1:06:33,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-432.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-432.pdf,epistle of jude
431,"Q&A 55",Heiser,MS,29:24,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-431.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-431.pdf,q&a
430,"John Walton on Demons and Spirits",Heiser,MS,1:43:40,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-430.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-430.pdf,john walton demons spirits
429,"Hollywood Heroes",Heiser,MS,1:05:15,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-429.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-429.pdf,hollywood heroes
428,"Q&A 54",Heiser,MS,22:30,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-428.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-428.pdf,q&a
427,"Q&A 53",Heiser,MS,28:37,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-427.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-427.pdf,q&a
426,"Q&A 52",Heiser,MS,21:35,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-426.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-426.pdf,q&a
425,"Q&A 51",Heiser,MS,28:00,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-425.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-425.pdf,q&a
424,"Q&A 50",Heiser,MS,27:12,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-424.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-424.pdf,q&a
423,"The Queen of Heaven",Heiser,MS,53:02,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-423.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-423.pdf,queen of heaven
422,"Paul's Use of the Old Testament Series: Romans 12-16",Heiser,MS,1:03:11,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-422.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-422.pdf,paul old testament romans
421,"Paul's Use of the Old Testament Series: Romans 9-11",Heiser,MS,51:20,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-421.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-421.pdf,paul old testament romans
420,"Paul's Use of the Old Testament Series: Romans 4",Heiser,MS,41:52,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-420.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-420.pdf,paul old testament romans
419,"Paul's Use of the Old Testament Series: Romans 1-3",Heiser,MS,1:08:56,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-419.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-419.pdf,paul old testament romans
418,"Paul's Use of the Old Testament Series: Malachi and Romans",Heiser,MS,1:12:52,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-418.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-418.pdf,paul old testament malachi romans
417,"Paul's Use of the Old Testament Series: The Messiahs in Daniel 9",Heiser,MS,57:14,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-417.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-417.pdf,paul old testament messiahs daniel
416,"Paul's Use of the Old Testament Series: The Son of Man in Daniel 7",Heiser,MS,58:08,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-416.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-416.pdf,paul old testament son of man daniel
415,"Paul's Use of the Old Testament Series: The Messianic Story Part 3",Heiser,MS,1:03:28,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-415.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-415.pdf,paul old testament messianic story
414,"Paul's Use of the Old Testament Series: The Messianic Story Part 2",Heiser,MS,1:17:43,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-414.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-414.pdf,paul old testament messianic story
413,"Paul's Use of the Old Testament Series: The Messianic Story Part 1",Heiser,MS,1:18:57,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-413.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-413.pdf,paul old testament messianic story
412,"Paul's Use of the Old Testament Series: ""Messiah""",Heiser,MS,52:06,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-412.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-412.pdf,paul old testament messiah
411,"Paul's Use of the Old Testament Series: Introduction",Heiser,MS,54:14,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-411.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-411.pdf,paul old testament introduction
410,"Q&A 49",Heiser,MS,28:09,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-410.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-410.pdf,q&a
409,"Q&A 48",Heiser,MS,26:43,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-409.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-409.pdf,q&a
408,"Jesus and the Old Testament",Heiser,MS,1:01:33,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-408.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-408.pdf,jesus old testament
407,"Exodus Old and New",Heiser,MS,1:06:42,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-407.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-407.pdf,exodus old and new
406,"Year Ahead",Heiser,MS,45:44,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-406.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-406.pdf,year ahead
405,"Revelation Q&A Part 6",Heiser,MS,49:24,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-405.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-405.pdf,revelation q&a
404,"Revelation Q&A Part 5",Heiser,MS,51:48,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-404.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-404.pdf,revelation q&a
403,"Revelation Q&A Part 4",Heiser,MS,51:44,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-403.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-403.pdf,revelation q&a
402,"Revelation Q&A Part 3",Heiser,MS,58:38,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-402.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-402.pdf,revelation q&a
401,"Revelation Q&A Part 2",Heiser,MS,1:08:19,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-401.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-401.pdf,revelation q&a
400,"Revelation Q&A Part 1",Heiser,MS,1:06:12,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-400.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-400.pdf,revelation q&a
399,"Miracles Today",Heiser,MS,1:05:48,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-399.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-399.pdf,miracles today
398,"Beginner Guides to New Testament Studies",Heiser,MS,1:07:39,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-398.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-398.pdf,beginner guides new testament studies
397,"Revelation 21-22 Part 2",Heiser,MS,1:21:49,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-397.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-397.pdf,revelation
396,"Revelation 21-22 Part 1",Heiser,MS,1:23:29,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-396.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-396.pdf,revelation
395,"The New Perspective on Paul",Heiser,MS,54:10,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-395.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-395.pdf,new perspective paul
394,"Saved by Grace or Judged According to Works?",Heiser,MS,1:04:09,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-394.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-394.pdf,saved by grace judged works
393,"Revelation 20",Heiser,MS,1:02:10,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-393.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-393.pdf,revelation
392,"Revelation 19 Part 2",Heiser,MS,1:20:44,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-392.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-392.pdf,revelation
391,"Revelation 19 Part 1",Heiser,MS,53:58,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-391.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-391.pdf,revelation
390,"Revelation 17-18",Heiser,MS,1:05:37,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-390.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-390.pdf,revelation
389,"Revelation 15-16",Heiser,MS,1:01:09,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-389.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-389.pdf,revelation
388,"Evangelical Theology",Heiser,MS,1:05:02,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-388.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-388.pdf,evangelical theology
387,"Q&A 47",Heiser,MS,30:39,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-387.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-387.pdf,q&a
386,"Messiah Son of Joseph",Heiser,MS,59:53,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-386.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-386.pdf,messiah son of joseph
385,"The Psalms and Eschatology",Heiser,MS,48:35,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-385.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-385.pdf,psalms eschatology
384,"Revelation 14",Heiser,MS,1:01:53,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-384.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-384.pdf,revelation
383,"Revelation 13",Heiser,MS,1:14:04,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-383.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-383.pdf,revelation
382,"Revelation 12",Heiser,MS,1:01:35,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-382.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-382.pdf,revelation
381,"Revelation 11",Heiser,MS,1:08:55,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-381.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-381.pdf,revelation
380,"Q&A 46",Heiser,MS,50:52,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-380.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-380.pdf,q&a
379,"The Bedrock of Christianity",Heiser,MS,1:09:04,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-379.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-379.pdf,bedrock of christianity
378,"Revelation 10",Heiser,MS,56:58,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-378.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-378.pdf,revelation
377,"Revelation 9",Heiser,MS,1:09:27,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-377.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-377.pdf,revelation
376,"Revelation 8:7-13",Heiser,MS,55:04,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-376.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-376.pdf,revelation
375,"Revelation 8:1-6",Heiser,MS,47:20,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-375.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-375.pdf,revelation
374,"Q&A 45",Heiser,MS,29:55,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-374.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-374.pdf,q&a
373,"Revelation 7 Part 2",Heiser,MS,1:04:48,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-373.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-373.pdf,revelation
372,"Revelation 7 Part 1",Heiser,MS,1:07:34,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-372.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-372.pdf,revelation
371,"Reading Moses, Seeing Jesus",Heiser,MS,1:06:41,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-371.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-371.pdf,reading moses seeing jesus
370,"Revelation 6",Heiser,MS,59:36,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-370.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-370.pdf,revelation
369,"Revelation 5",Heiser,MS,1:08:07,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-369.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-369.pdf,revelation
368,"Revelation 4 Part 3",Heiser,MS,59:19,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-368.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-368.pdf,revelation
367,"Revelation 4 Part 2",Heiser,MS,1:00:26,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-367.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-367.pdf,revelation
366,"Revelation 4 Part 1",Heiser,MS,53:41,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-366.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-366.pdf,revelation
365,"Q&A 44",Heiser,MS,46:12,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-365.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-365.pdf,q&a
364,"EEM.org & DiscoveringMErcy.org",Heiser,MS,1:14:31,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-364.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-364.pdf,eem discoveringmercy
363,"Revelation 3 Part 2",Heiser,MS,1:02:40,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-363.mp3,https://nakedbiblepodcast.com/wp-content/uploads/2023/08/Naked-Bible-363.pdf,revelation
